--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203884_6.jpg	203884                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204003_3265.jpg	204003                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204170_4551.jpg	204170                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204193_5528.jpg	204193                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204240_4289.jpg	204240                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204240_4668.jpg	204240                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204240_5267.jpg	204240                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204479._5696.jpg	204479.                  	0.9766
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204584_4957.jpg	204584                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204627_1440.jpg	204627                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204833_4050.jpg	204833                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/205183_1406.jpg	205183                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/205265_1441.jpg	205265                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/205385_1248.jpg	205385                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/205621_2572.jpg	205621                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/205914_2965.jpg	205914                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/205934_1627.jpg	205934                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/205944_2526.jpg	205944                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/206054_2680.jpg	206054                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/206063_4952.jpg	206063                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/206088_1568.jpg	206088                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/206163_756.jpg	206163                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/206165_840.jpg	206165                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/206271_4200.jpg	206271                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/206316_6049.jpg	206316                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/206341_4760.jpg	206341                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/206751_2785.jpg	206751                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/206897_2468.jpg	206897                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/206947_57.jpg	206947                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/207070_2290.jpg	207070                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/207158_505.jpg	207158                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/207199.69_1649.jpg	207199.69                	0.9772
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/207208_3152.jpg	207208                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/207397_4312.jpg	207397                   	0.9942
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/207406_6127.jpg	207406                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/207446_1357.jpg	207446                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/207605_5946.jpg	207605                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/207666_5880.jpg	207666                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/207716_5781.jpg	207716                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/207781_1238.jpg	207781                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208067.79_2258.jpg	208067.79                	0.9218
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208074_2844.jpg	208074                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208107_4870.jpg	208107                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208139_2580.jpg	208139                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208225_3507.jpg	208225                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208300_1779.jpg	208300                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208481_1464.jpg	208481                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208507_5486.jpg	208507                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208522_3429.jpg	208522                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208615_3262.jpg	208615                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208690_3153.jpg	208690                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208699_4532.jpg	208699                   	0.9969
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208729_4645.jpg	208729                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208745_703.jpg	208745                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208760_4687.jpg	208760                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208808_1628.jpg	208808                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/208938_4230.jpg	208938                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/209219_4383.jpg	209219                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/209320_5558.jpg	209320                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/209443_1350.jpg	209443                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/209443_4282.jpg	209443                   	0.9992
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/209681_1460.jpg	209681                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/209804_6124.jpg	209804                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/209840_3039.jpg	209840                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/210005_1763.jpg	210005                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/210044_5394.jpg	210044                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/210081_564.jpg	210081                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/210086.52_2533.jpg	210086.52                	0.9605
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/210579_3957.jpg	210579                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/210688_5642.jpg	210688                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/210708_4128.jpg	210708                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/211394_2634.jpg	211394                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/211462_108.jpg	211462                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/211494_3943.jpg	211494                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/211515_2945.jpg	211515                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/211580_1643.jpg	211580                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/211642_6012.jpg	211642                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/211664_2380.jpg	211664                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/211672_3539.jpg	211672                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/211730_677.jpg	211730                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/211746_4832.jpg	211746                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/212154_4567.jpg	212154                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/212385_5884.jpg	212385                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/212690_2384.jpg	212690                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/212729_3515.jpg	212729                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/212807_5839.jpg	212807                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/212911_393.jpg	212911                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213154_3063.jpg	213154                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213231_4598.jpg	213231                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213243_1721.jpg	213243                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213385_3874.jpg	213385                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213460_3905.jpg	213460                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213508_2053.jpg	213508                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213513_5751.jpg	213513                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213513_5901.jpg	213513                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213634_2943.jpg	213634                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213685_120.jpg	213685                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213752_82.jpg	213752                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213786_3983.jpg	213786                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/213798_2354.jpg	213798                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/214005_3067.jpg	214005                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/214283_3070.jpg	214283                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/214382_881.jpg	214382                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/214500_1496.jpg	214500                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/214504_2069.jpg	214504                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/214666_3239.jpg	214666                   	0.9990
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/214832_2050.jpg	214832                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/214988_3918.jpg	214988                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/215138_5685.jpg	215138                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/215171_5123.jpg	215171                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/215312_345.jpg	215312                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/215425_3460.jpg	215425                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/215448_4573.jpg	215448                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/215476_2404.jpg	215476                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/215707_146.jpg	215707                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/215944_1719.jpg	215944                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/216197_4045.jpg	216197                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/216211_1474.jpg	216211                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/216392_3645.jpg	216392                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/216470_3579.jpg	216470                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/216629_1739.jpg	216629                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/216706_3876.jpg	216706                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/216821_1838.jpg	216821                   	0.9989
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/216926_3412.jpg	216926                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/217037_3828.jpg	217037                   	0.9995
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/217047_2078.jpg	217047                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/217144_2745.jpg	217144                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/217154_4746.jpg	217154                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/217383_1401.jpg	217383                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/217429_3932.jpg	217429                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/217569_2021.jpg	217569                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/217667_458.jpg	217667                   	0.9984
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/217962_3099.jpg	217962                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218065_3188.jpg	218065                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218214_5301.jpg	218214                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218340_2088.jpg	218340                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218410_4053.jpg	218410                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218410_4670.jpg	218410                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218464_4139.jpg	218464                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218714_588.jpg	218714                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218717_4968.jpg	218717                   	0.9980
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218778_2059.jpg	218778                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218800_4264.jpg	218800                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218885_3437.jpg	218885                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218931_22.jpg	218931                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218931_1526.jpg	218931                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/218931_5052.jpg	218931                   	0.9988
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/219605_565.jpg	219605                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/219759_4001.jpg	219759                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/219892_5484.jpg	219892                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/219967_1482.jpg	219967                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220005_3111.jpg	220005                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220144_734.jpg	220144                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220191_143.jpg	220191                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220230_4405.jpg	220230                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220262_520.jpg	220262                   	0.9958
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220483_5034.jpg	220483                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220505_4054.jpg	220505                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220547_264.jpg	220547                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220618_1222.jpg	220618                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220674_5378.jpg	220674                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220696_3670.jpg	220696                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220867_3546.jpg	220867                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220867_3823.jpg	220867                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/220893_3587.jpg	220893                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/221013_1694.jpg	221013                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/221029_5363.jpg	221029                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/221051_2387.jpg	221051                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/221152_1904.jpg	221152                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/221182_1306.jpg	221182                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/221302_2459.jpg	221302                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/221427_587.jpg	221427                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/221457.36_95.jpg	221457.36                	0.9827
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/221467_3411.jpg	221467                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/221587_4346.jpg	221587                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/221641_4367.jpg	221641                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/221641_5779.jpg	221641                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/222003_455.jpg	222003                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/222257_470.jpg	222257                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/222302_2630.jpg	222302                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/222353_2484.jpg	222353                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/222353_4080.jpg	222353                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/222440_1062.jpg	222440                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/222531_673.jpg	222531                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/222668_4819.jpg	222668                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/222814_2443.jpg	222814                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/223018_1770.jpg	223018                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/223245_4691.jpg	223245                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/223497_2666.jpg	223497                   	0.9994
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/223552_965.jpg	223552                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/223599_3990.jpg	223599                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/223802_2152.jpg	223802                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/223844_4958.jpg	223844                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/224283_2343.jpg	224283                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/224287_364.jpg	224287                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/224962_4769.jpg	224962                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/225144_4047.jpg	225144                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/225177_6126.jpg	225177                   	0.9989
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/225456_5756.jpg	225456                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/225503_3403.jpg	225503                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/225550_5917.jpg	225550                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/225863_4395.jpg	225863                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/225952_2585.jpg	225952                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/226026_1617.jpg	226026                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/226080_5826.jpg	226080                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/226499_4390.jpg	226499                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/226539_138.jpg	226539                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/226564_956.jpg	226564                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/226566_2804.jpg	226566                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/226727_2285.jpg	226727                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/226781_2849.jpg	226781                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/226786_1484.jpg	226786                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/226918_5679.jpg	226918                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/226928_624.jpg	226928                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/227034_3654.jpg	227034                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/227164_5133.jpg	227164                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/227319_5843.jpg	227319                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/227503_6070.jpg	227503                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/227591_778.jpg	227591                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/227594_477.jpg	227594                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/227594_5645.jpg	227594                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/227630_2434.jpg	227630                   	0.9977
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/227650_1417.jpg	227650                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/227861_2547.jpg	227861                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/227943_4039.jpg	227943                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/228058_2705.jpg	228058                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/228111_2203.jpg	228111                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/228182_1455.jpg	228182                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/228257_556.jpg	228257                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/228460_106.jpg	228460                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/228622_5783.jpg	228622                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/228812_2612.jpg	228812                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/228970_5734.jpg	228970                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/229099_5770.jpg	229099                   	0.9988
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/229176_2326.jpg	229176                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/229251_5384.jpg	229251                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/229277_3228.jpg	229277                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/229361_3591.jpg	229361                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/229398_215.jpg	229398                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/229774_3149.jpg	229774                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/229927_2242.jpg	229927                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/229954_633.jpg	229954                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/230122_462.jpg	230122                   	0.9984
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/230231_2758.jpg	230231                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/230516_2476.jpg	230516                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/230547_2158.jpg	230547                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/230563_1646.jpg	230563                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/230565_1581.jpg	230565                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/230738_5745.jpg	230738                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/230910_2645.jpg	230910                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231050_4526.jpg	231050                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231086_601.jpg	231086                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231086_2898.jpg	231086                   	0.9997
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231086_4008.jpg	231086                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231163_3353.jpg	231163                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231323_4654.jpg	231323                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231393_2043.jpg	231393                   	0.9985
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231429_6046.jpg	231429                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231450.4_3834.jpg	231450.4                 	0.9798
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231606_1912.jpg	231606                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231744_1364.jpg	231744                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231758_5000.jpg	231758                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231823.23_5237.jpg	231823.23                	0.9825
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231865_2026.jpg	231865                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231870_4804.jpg	231870                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231914_2748.jpg	231914                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231945_906.jpg	231945                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231963_1517.jpg	231963                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231971_4923.jpg	231971                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/231984_3626.jpg	231984                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/232158_4540.jpg	232158                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/232538_3977.jpg	232538                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/232585_1726.jpg	232585                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/232615_2145.jpg	232615                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/232631_1870.jpg	232631                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/232910_3521.jpg	232910                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/233004_3194.jpg	233004                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/233012_5190.jpg	233012                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/233091_338.jpg	233091                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/233130_4642.jpg	233130                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/233160_2413.jpg	233160                   	0.9998
